Cod_自制虾罐头蓝图_BlueprintFinishedLog.LogText,"I mad",
Cod_自制虾罐头蓝图_CardDescription,"捕兽工作",
Cod_自制虾罐头蓝图_CardName,"捕兽工作",
Cod_自制虾罐头蓝图_UnlockConditionsDesc,"需要更高信任",
Cod_自制蛋罐头_CardDescription,"自制香蕉罐头",
Cod_自制蛋罐头_CardName,"罐装香蕉片",
Cod_自制蛋罐头_DismantleActions[0].ActionName,"Eat",食用
Cod_自制辣椒罐头_CardDescription,"一份超级辣椒罐头！",
Cod_自制辣椒罐头_CardName,"<color=#FF0000>舌尖</color> ",
Cod_自制辣椒罐头_DismantleActions[0].ActionName,"食用",食用
Cod_自制辣椒罐头蓝图_BlueprintFinishedLog.LogText,"I mad",
Cod_自制辣椒罐头蓝图_CardDescription,"罐装辣椒",
Cod_自制辣椒罐头蓝图_CardName,"罐装辣椒",
Cod_自制辣椒罐头蓝图_UnlockConditionsDesc,"需要秘方",
Cod_自制香蕉罐头_CardDescription,"自制香蕉罐头",
Cod_自制香蕉罐头_CardName,"罐装香蕉片",
Cod_自制香蕉罐头_DismantleActions[0].ActionName,"Eat",食用
Cod_自制香蕉罐头蓝图_BlueprintFinishedLog.LogText,"I mad",
Cod_自制香蕉罐头蓝图_CardDescription,"罐装柠檬草",
Cod_自制香蕉罐头蓝图_CardName,"捕兽工作",
Cod_自制香蕉罐头蓝图_UnlockConditionsDesc,"需要更高信任",
Cod_蛋罐头蓝图_BlueprintFinishedLog.LogText,"I mad",
Cod_蛋罐头蓝图_CardDescription,"捕兽工作",
Cod_蛋罐头蓝图_CardName,"捕兽工作",
Cod_蛋罐头蓝图_UnlockConditionsDesc,"需要更高信任",
Cod_制作两根绳子蓝图_BlueprintFinishedLog.LogText,"制作两根绳子",
Cod_制作两根绳子蓝图_CardDescription,"制作两根绳子",
Cod_制作两根绳子蓝图_CardName,"制作两根绳子",
Cod_制作两根绳子蓝图_UnlockConditionsDesc,"More Tailoring Needed",需要更高的纺织技能
Cod_制作五根长木棍蓝图_BlueprintFinishedLog.LogText,"制作鸟食",
Cod_制作五根长木棍蓝图_CardDescription,"我可以制作五根长木棍",
Cod_制作五根长木棍蓝图_CardName,"制作五根长木棍",
Cod_制作五根长木棍蓝图_UnlockConditionsDesc,"需要材料",
Cod_制作大油桶_BlueprintFinishedLog.LogText,"I mad",
Cod_制作大油桶_CardDescription,"制作大油桶",
Cod_制作大油桶_CardName,"制作大油桶",
Cod_制作大油桶_UnlockConditionsDesc,"需要配方",
Cod_制作弹涂鱼罐头_BlueprintFinishedLog.LogText,"I mad",
Cod_制作弹涂鱼罐头_CardDescription,"捕兽工作",
Cod_制作弹涂鱼罐头_CardName,"捕兽工作",
Cod_制作弹涂鱼罐头_UnlockConditionsDesc,"需要更高信任",
Cod_制作鱼罐头蓝图_BlueprintFinishedLog.LogText,"I mad",
Cod_制作鱼罐头蓝图_CardDescription,"捕兽工作",
Cod_制作鱼罐头蓝图_CardName,"捕兽工作",
Cod_制作鱼罐头蓝图_UnlockConditionsDesc,"需要更高信任",
Cod_十个纤维蓝图_BlueprintFinishedLog.LogText,"制作十个纤维",
Cod_十个纤维蓝图_CardDescription,"制作十个纤维",
Cod_十个纤维蓝图_CardName,"制作十个纤维",
Cod_十个纤维蓝图_UnlockConditionsDesc,"More Tailoring Needed",需要更高的纺织技能
Cod_十二砂浆蓝图_BlueprintFinishedLog.LogText,"I built some wooden planks.",我制作了一些木板。
Cod_十二砂浆蓝图_CardDescription,"A great construction material.",绝佳的建筑材料。
Cod_十二砂浆蓝图_CardName,"十二砂浆",
Cod_十二砂浆蓝图_UnlockConditionsDesc,"Quicklime Needed",需要生石灰
Cod_四份椰奶蓝图_CardDescription,"",
Cod_四份椰奶蓝图_CardName,"四份椰奶",
Cod_四份椰奶蓝图_UnlockConditionsDesc,"More Cooking Needed",需要更高的烹饪技能
Cod_大石头砸小石头蓝图_BlueprintFinishedLog.LogText,"我砸了小石块",
Cod_大石头砸小石头蓝图_CardDescription,"我可以制作小石块",
Cod_大石头砸小石头蓝图_CardName,"制作小石头",
Cod_大石头砸小石头蓝图_UnlockConditionsDesc,"需要材料",
Cod_灰烬蓝图_BlueprintFinishedLog.LogText,"制作灰烬",
Cod_灰烬蓝图_CardDescription,"制作灰烬",
Cod_灰烬蓝图_CardName,"制作外星鸟食",
Cod_灰烬蓝图_UnlockConditionsDesc,"More Tailoring Needed",需要更高的纺织技能
Cod_碾碎六个干土蓝图_BlueprintFinishedLog.LogText,"碾碎六个干土",
Cod_碾碎六个干土蓝图_CardDescription,"碾碎六个干土",
Cod_碾碎六个干土蓝图_CardName,"制作细土",
Cod_碾碎六个干土蓝图_UnlockConditionsDesc,"More Tailoring Needed",需要更高的纺织技能
Cod_锯木机锯木板_BlueprintFinishedLog.LogText,"I mad",
Cod_锯木机锯木板_CardDescription,"捕兽工作",
Cod_锯木机锯木板_CardName,"捕兽工作",
Cod_锯木机锯木板_UnlockConditionsDesc,"需要更高信任",
Cod_一捆原木_CardDescription,"一箱罐头食品",
Cod_一捆原木_CardName,"一箱罐头食品",
Cod_一捆原木_DismantleActions[0].ActionName,"取出罐头",
Cod_一捆原木蓝图_BlueprintFinishedLog.LogText,"我捆了木头",
Cod_一捆原木蓝图_CardDescription,"我可以捆原木",
Cod_一捆原木蓝图_CardName,"捆一捆原木",
Cod_一捆原木蓝图_UnlockConditionsDesc,"需要材料",
Cod_一捆小树枝_CardDescription,"一捆树枝，便于携带",
Cod_一捆小树枝_CardName,"一捆小树枝",
Cod_一捆小树枝_DismantleActions[0].ActionName,"取出树枝棍",
Cod_一捆小树枝蓝图_BlueprintFinishedLog.LogText,"我会捆木棍了",
Cod_一捆小树枝蓝图_CardDescription,"一捆树枝",
Cod_一捆小树枝蓝图_CardName,"捆一捆树枝",
Cod_一捆小树枝蓝图_UnlockConditionsDesc,"需要材料",
Cod_一捆长木棍_CardDescription,"一捆长木棍，便于携带",
Cod_一捆长木棍_CardName,"一捆长木棍",
Cod_一捆长木棍_DismantleActions[0].ActionName,"取出长木棍",
Cod_一捆长木棍蓝图_BlueprintFinishedLog.LogText,"我会捆长木棍了",
Cod_一捆长木棍蓝图_CardDescription,"一捆长木棍",
Cod_一捆长木棍蓝图_CardName,"捆一捆长木棍",
Cod_一捆长木棍蓝图_UnlockConditionsDesc,"需要材料",
Cod_一篓小石头_CardDescription,"装好的石子，便于携带",
Cod_一篓小石头_CardName,"一篓沙子",
Cod_一篓小石头_DismantleActions[0].ActionName,"取出石子",
Cod_一篓小石头蓝图_BlueprintFinishedLog.LogText,"一篓石子",
Cod_一篓小石头蓝图_CardDescription,"我可以装石子",
Cod_一篓小石头蓝图_CardName,"装一篓小石子",
Cod_一篓小石头蓝图_UnlockConditionsDesc,"需要材料",
Cod_一篓山羊_CardDescription,"山羊尸体，便于携带",
Cod_一篓山羊_CardName,"山羊尸体",
Cod_一篓山羊_DismantleActions[0].ActionName,"取出山羊尸体",
Cod_一篓山羊蓝图_BlueprintFinishedLog.LogText,"把山羊装到篓里",
Cod_一篓山羊蓝图_CardDescription,"我可以装进去",
Cod_一篓山羊蓝图_CardName,"装入山羊尸体",
Cod_一篓山羊蓝图_UnlockConditionsDesc,"需要材料",
Cod_一篓巨蜥_CardDescription,"巨蜥尸体",
Cod_一篓巨蜥_CardName,"巨蜥尸体",
Cod_一篓巨蜥_DismantleActions[0].ActionName,"取出巨蜥",
Cod_一篓巨蜥蓝图_BlueprintFinishedLog.LogText,"把巨蜥装到篓里",
Cod_一篓巨蜥蓝图_CardDescription,"我可以装进去",
Cod_一篓巨蜥蓝图_CardName,"装入巨蜥尸体",
Cod_一篓巨蜥蓝图_UnlockConditionsDesc,"需要材料",
Cod_一篓沙子_CardDescription,"装好的沙子，便于携带",
Cod_一篓沙子_CardName,"一篓沙子",
Cod_一篓沙子_DismantleActions[0].ActionName,"取出罐头",
Cod_一篓沙子蓝图_BlueprintFinishedLog.LogText,"一篓沙子",
Cod_一篓沙子蓝图_CardDescription,"我可以装沙子",
Cod_一篓沙子蓝图_CardName,"装一篓沙子",
Cod_一篓沙子蓝图_UnlockConditionsDesc,"需要材料",
Cod_一篓泥土_CardDescription,"装好的泥土，便于携带",
Cod_一篓泥土_CardName,"一篓泥土",
Cod_一篓泥土_DismantleActions[0].ActionName,"取出泥土",
Cod_一篓泥土蓝图_BlueprintFinishedLog.LogText,"一篓泥土",
Cod_一篓泥土蓝图_CardDescription,"我可以装泥土",
Cod_一篓泥土蓝图_CardName,"装一篓泥土",
Cod_一篓泥土蓝图_UnlockConditionsDesc,"需要材料",
Cod_一篓海怪_CardDescription,"海怪尸体，便于携带",
Cod_一篓海怪_CardName,"海怪尸体",
Cod_一篓海怪_DismantleActions[0].ActionName,"取出海怪",
Cod_一篓海怪蓝图_BlueprintFinishedLog.LogText,"把海怪装到篓里",
Cod_一篓海怪蓝图_CardDescription,"我可以装进去",
Cod_一篓海怪蓝图_CardName,"装入海怪尸体",
Cod_一篓海怪蓝图_UnlockConditionsDesc,"需要材料",
Cod_一篓蛇草_CardDescription,"装好的蛇草，便于携带",
Cod_一篓蛇草_CardName,"一篓蛇草",
Cod_一篓蛇草_DismantleActions[0].ActionName,"取出蛇草",
Cod_一篓蛇草蓝图_BlueprintFinishedLog.LogText,"一篓蛇草",
Cod_一篓蛇草蓝图_CardDescription,"我可以装蛇草",
Cod_一篓蛇草蓝图_CardName,"装一篓蛇草",
Cod_一篓蛇草蓝图_UnlockConditionsDesc,"需要材料",
Cod_一篓野猪_CardDescription,"野猪尸体",
Cod_一篓野猪_CardName,"野猪尸体",
Cod_一篓野猪_DismantleActions[0].ActionName,"取出野猪",
Cod_一篓野猪蓝图_BlueprintFinishedLog.LogText,"把野猪装到篓里",
Cod_一篓野猪蓝图_CardDescription,"我可以装进去",
Cod_一篓野猪蓝图_CardName,"装入野猪尸体",
Cod_一篓野猪蓝图_UnlockConditionsDesc,"需要材料",
Cod_一篓青椰子_CardDescription,"装好的椰子，便于携带",
Cod_一篓青椰子_CardName,"一篓青椰子",
Cod_一篓青椰子_DismantleActions[0].ActionName,"取出椰子",
Cod_一篓青椰子蓝图_BlueprintFinishedLog.LogText,"装一篓青椰子",
Cod_一篓青椰子蓝图_CardDescription,"我可以装椰子",
Cod_一篓青椰子蓝图_CardName,"装一篓青椰子",
Cod_一篓青椰子蓝图_UnlockConditionsDesc,"需要材料",
Cod_外星猪饲料蓝图_BlueprintFinishedLog.LogText,"制作猪饲料",
Cod_外星猪饲料蓝图_CardDescription,"制作猪饲料",
Cod_外星猪饲料蓝图_CardName,"制作外星猪饲料",
Cod_外星猪饲料蓝图_UnlockConditionsDesc,"More Tailoring Needed",需要更高的纺织技能
Cod_外星羊饲料蓝图_BlueprintFinishedLog.LogText,"制作外星羊饲料",
Cod_外星羊饲料蓝图_CardDescription,"制作外星山羊饲料",
Cod_外星羊饲料蓝图_CardName,"制作外星鸟食",
Cod_外星羊饲料蓝图_UnlockConditionsDesc,"More Tailoring Needed",需要更高的纺织技能
Cod_外星鸟食蓝图_BlueprintFinishedLog.LogText,"制作鸟食",
Cod_外星鸟食蓝图_CardDescription,"制作鸟食",
Cod_外星鸟食蓝图_CardName,"制作外星鸟食",
Cod_外星鸟食蓝图_UnlockConditionsDesc,"More Tailoring Needed",需要更高的纺织技能
Cod_Bp_ChemicalProduct_BlueprintFinishedLog.LogText,"I crafted a bow.",
Cod_Bp_ChemicalProduct_CardDescription,"常用于各类场合的化学制品。",
Cod_Bp_ChemicalProduct_CardName,"化学制品",
Cod_Bp_ChemicalProduct_UnlockConditionsDesc,"需要更高的制作等级或者图纸",
Cod_Bp_ResourceProduction_RainCollector_BlueprintFinishedLog.LogText,"我制作了雨水收集器来收集雨水。",
Cod_Bp_ResourceProduction_RainCollector_CardDescription,"一个精密的集水仪器。\n\n在起雾期间时长可见冷凝水滴附着在器械表面。",
Cod_Bp_ResourceProduction_RainCollector_CardName,"集雨器",
Cod_Bp_ResourceProduction_RainCollector_UnlockConditionsDesc,"尚未掌握制作方法",
Cod_Nc_ResourceProduction_RainCollector_Infected_TypeOne_CardDescription,"一个精密的集水仪器。\n\n在起雾期间时长可见冷凝水滴附着在器械表面。",
Cod_Nc_ResourceProduction_RainCollector_Infected_TypeOne_CardName,"",
Cod_Nc_ResourceProduction_RainCollector_Infected_TypeOne_DismantleActions[0].ActionName,"拆卸",
Cod_Nc_ResourceProduction_RainCollector_TypeOne_CardDescription,"一个精密的集水仪器。\n\n在起雾期间时长可见冷凝水滴附着在器械表面。",
Cod_Nc_ResourceProduction_RainCollector_TypeOne_CardName,"",
Cod_Nc_ResourceProduction_RainCollector_TypeOne_DismantleActions[0].ActionName,"拆卸",
Cod_Event_BloodHeart_BloodBoom_CardDescription,"鲜血在眼前飞溅，猩红色迷雾遮蔽视野。下一刻尖叫伴随着迷雾喷薄而出！",
Cod_Event_BloodHeart_BloodBoom_CardName,"爆发",
Cod_Event_BloodHeart_BloodBoom_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
Cod_Event_BloodHeart_BloodBoom_DismantleActions[0].ActionName,"继续",
Cod_Event_BloodHeart_Death_CardDescription,"迷雾粘稠如水，一声撕裂的惨叫迸发而出！下一刻整座肉山炸成碎肉四处横飞，不再动弹。",
Cod_Event_BloodHeart_Death_CardName,"风暴",
Cod_Event_BloodHeart_Death_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
Cod_Event_BloodHeart_Death_DismantleActions[0].ActionName,"咳咳咳..",
Cod_Nc_BloodHeart_BloodMist_Dissipate_ModernStreet_CardDescription,"血雾稀薄，缓慢消散。",
Cod_Nc_BloodHeart_BloodMist_Dissipate_ModernStreet_CardName,"血雾",
Cod_Nc_BloodHeart_BloodMist_ModernStreet_CardDescription,"空气变得十分粘稠，每次呼吸都带来一种灼烧感。",
Cod_Nc_BloodHeart_BloodMist_ModernStreet_CardName,"血雾",
Cod_Nc_BloodHeart_BloodPlagueSamples_CardDescription,"从各类特殊感染生物上取下的样本...呃..",
Cod_Nc_BloodHeart_BloodPlagueSamples_CardName,"血疫样本",
Cod_Nc_BloodHeart_Death_CardDescription,"粘稠的血肉中隐约可见一些东西..",
Cod_Nc_BloodHeart_Death_CardName,"残骸",
Cod_Nc_BloodHeart_Death_DismantleActions[0].ActionName,"挖开..",
Cod_Nc_BloodHeart_Death_DismantleActions[0].FadeMessage,"扫荡一空",
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_CardDescription,"扭曲盘缠，猩红色的血肉在不断蠕动，红色的雾气伴随着每次蠕动喷薄而出。",
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_CardInteractions[0].ActionName,"投掷！",
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_CardName,"血疫之心",
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_DismantleActions[0].ActionName,"长矛攻击",
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_DismantleActions[1].ActionName,"弓箭射击",
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_DismantleActions[2].ActionName,"投石索投掷",
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_DismantleActions[3].ActionName,"左轮射击",用枪攻击！
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_DismantleActions[4].ActionName,"枪械射击",用枪攻击！
Cod_Nc_Civilization_StreetLights_Off_TypeOne_CardDescription,"灯罩上灰尘覆盖了整个表面。",
Cod_Nc_Civilization_StreetLights_Off_TypeOne_CardName,"",
Cod_Nc_Civilization_StreetLights_On_TypeOne_CardDescription,"黑夜明灯。",
Cod_Nc_Civilization_StreetLights_On_TypeOne_CardName,"",
Cod_50铸币蓝图_BlueprintFinishedLog.LogText,"I mad",
Cod_50铸币蓝图_CardDescription,"捕兽工作",
Cod_50铸币蓝图_CardName,"捕兽工作",
Cod_50铸币蓝图_UnlockConditionsDesc,"需要更高信任",
Cod_出售煤块_BlueprintFinishedLog.LogText,"I mad",
Cod_出售煤块_CardDescription,"卖出10块煤",
Cod_出售煤块_CardName,"出售煤",
Cod_出售煤块_UnlockConditionsDesc,"需要商人",
Cod_出售空罐_BlueprintFinishedLog.LogText,"I mad",
Cod_出售空罐_CardDescription," 出售",
Cod_出售空罐_CardName,"出售空罐",
Cod_出售空罐_UnlockConditionsDesc,"需要商人",
Cod_出售红砖_BlueprintFinishedLog.LogText,"I mad",
Cod_出售红砖_CardDescription,"10红砖卖20块钱",
Cod_出售红砖_CardName,"出售红砖",
Cod_出售红砖_UnlockConditionsDesc,"需要商人",
Cod_出售编制物_BlueprintFinishedLog.LogText,"I mad",
Cod_出售编制物_CardDescription," 出售物品",
Cod_出售编制物_CardName,"出售编织物",
Cod_出售编制物_UnlockConditionsDesc,"需要商人",
Cod_出售贝壳_BlueprintFinishedLog.LogText,"I mad",
Cod_出售贝壳_CardDescription," 出售",
Cod_出售贝壳_CardName,"出售贝壳",
Cod_出售贝壳_UnlockConditionsDesc,"需要商人",
Cod_购买代金券_BlueprintFinishedLog.LogText,"I mad",
Cod_购买代金券_CardDescription,"购买20张代金券",
Cod_购买代金券_CardName,"购买20张代金券",
Cod_购买代金券_UnlockConditionsDesc,"需要商人",
Cod_购买外星种子_BlueprintFinishedLog.LogText,"I mad",
Cod_购买外星种子_CardDescription,"购买外星种子",
Cod_购买外星种子_CardName,"购买外星结节",
Cod_购买外星种子_UnlockConditionsDesc,"需要商人",
Cod_购买大腰包_BlueprintFinishedLog.LogText,"I mad",
Cod_购买大腰包_CardDescription,"购买腰包",
