COD_Event_OrdinaryZombie_DodgeFail_CardName,"逃脱",
COD_Event_OrdinaryZombie_DodgeFail_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
COD_Event_OrdinaryZombie_DodgeFail_DismantleActions[0].ActionName,"可恶",
COD_eve_尖叫僵尸攻击_DismantleActions[0].ActionName,"长矛攻击！",用长矛攻击！
COD_eve_尖叫僵尸攻击_DismantleActions[1].ActionName,"弓箭射击！",用弓箭攻击！
COD_eve_尖叫僵尸攻击_DismantleActions[2].ActionName,"投石索攻击！",用投石索攻击！
COD_eve_尖叫僵尸攻击_DismantleActions[3].ActionName,"躲避",
COD_eve_尖叫僵尸攻击_DismantleActions[4].ActionName,"左轮攻击",
COD_eve_尖叫僵尸攻击_DismantleActions[5].ActionName,"用枪攻击",
COD_Event_ScreamingZombies_AttackFail_ScreamingSuccess_CardDescription,"猩红色的唾液在眼前飞溅，震耳的尖啸遍及所有视野！",
COD_Event_ScreamingZombies_AttackFail_ScreamingSuccess_CardName,"进攻",
COD_Event_ScreamingZombies_AttackFail_ScreamingSuccess_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
COD_Event_ScreamingZombies_AttackFail_ScreamingSuccess_DismantleActions[0].ActionName,"捂住耳朵",
COD_W_ZombieBites_CardDescription,"伤口周边开始发绿..",
COD_W_ZombieBites_CardInteractions[0].ActionName,"Clean (seawater)",用海水清理
COD_W_ZombieBites_CardInteractions[1].ActionName,"Clean (water)",用淡水清理
COD_W_ZombieBites_CardInteractions[2].ActionName,"Clean (honeywater)",用蜂蜜水清理
COD_W_ZombieBites_CardInteractions[3].ActionName,"Clean (lye)",用碱水清理
COD_W_ZombieBites_CardInteractions[4].ActionName,"Clean (soap)",用肥皂清理
COD_W_ZombieBites_CardInteractions[5].ActionName,"Apply",应用
COD_W_ZombieBites_CardInteractions[6].ActionName,"Apply Honey",涂抹蜂蜜
COD_W_ZombieBites_CardName,"僵尸咬伤",
COD_W_ZombieBites_CookingRecipes[0].ActionName,"Dressing",敷料
COD_W_ZombieBites_CookingRecipes[0].CustomCookingText,"Protecting Wound",正在保护伤口
COD_W_ZombieBites_InventorySlotsText,"PLACE DRESSING HERE",在此放置敷料 / 绷带
COD_W_ZombieBites_SpoilageTime.OnFull.ActionDescription,"伤口恢复了",
COD_W_ZombieBites_SpoilageTime.OnFull.ActionLog.LogText,"My abrasion healed.",我的擦伤好了。
COD_W_ZombieBites_SpoilageTime.OnFull.ActionName,"Abrasion",擦伤
COD_W_ZombieScratch_CardDescription,"伤口周边开始发绿..",
COD_W_ZombieScratch_CardInteractions[0].ActionName,"Clean (seawater)",用海水清理
COD_W_ZombieScratch_CardInteractions[1].ActionName,"Clean (water)",用淡水清理
COD_W_ZombieScratch_CardInteractions[2].ActionName,"Clean (honeywater)",用蜂蜜水清理
COD_W_ZombieScratch_CardInteractions[3].ActionName,"Clean (lye)",用碱水清理
COD_W_ZombieScratch_CardInteractions[4].ActionName,"Clean (soap)",用肥皂清理
COD_W_ZombieScratch_CardInteractions[5].ActionName,"Apply",应用
COD_W_ZombieScratch_CardInteractions[6].ActionName,"Apply Honey",涂抹蜂蜜
COD_W_ZombieScratch_CardName,"僵尸抓伤",
COD_W_ZombieScratch_CookingRecipes[0].ActionName,"Dressing",敷料
COD_W_ZombieScratch_CookingRecipes[0].CustomCookingText,"Protecting Wound",正在保护伤口
COD_W_ZombieScratch_InventorySlotsText,"PLACE DRESSING HERE",在此放置敷料 / 绷带
COD_W_ZombieScratch_SpoilageTime.OnFull.ActionDescription,"伤口恢复了",
COD_W_ZombieScratch_SpoilageTime.OnFull.ActionLog.LogText,"My abrasion healed.",我的擦伤好了。
COD_W_ZombieScratch_SpoilageTime.OnFull.ActionName,"Abrasion",擦伤
COD_Event_ScreamingZombies_ShootingBlank_ScreamingSuccess_CardDescription,"猩红色的唾液在眼前飞溅，震耳的尖啸遍及所有视野！",
COD_Event_ScreamingZombies_ShootingBlank_ScreamingSuccess_CardName,"打空了！",
COD_Event_ScreamingZombies_ShootingBlank_ScreamingSuccess_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
COD_Event_ScreamingZombies_ShootingBlank_ScreamingSuccess_DismantleActions[0].ActionName,"捂住耳朵",
COD_Event_ScreamingZombies_AttackSuccess_ScreamingSuccess_CardDescription,"猩红色的声波就在眼前！下一刻武器的重击将脑袋打碎。",
COD_Event_ScreamingZombies_AttackSuccess_ScreamingSuccess_CardName,"尖叫",
COD_Event_ScreamingZombies_AttackSuccess_ScreamingSuccess_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
COD_Event_ScreamingZombies_AttackSuccess_ScreamingSuccess_DismantleActions[0].ActionName,"闭嘴！",
COD_Event_SharpClawZombie_AttackSuccess_Injured_CardDescription,"我干掉了它，但是也受伤了。",
COD_Event_SharpClawZombie_AttackSuccess_Injured_CardName,"利爪",
COD_Event_SharpClawZombie_AttackSuccess_Injured_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
COD_Event_SharpClawZombie_AttackSuccess_Injured_DismantleActions[0].ActionName,"Continue",继续
COD_W_SharpClawZombie_ClawInjured_CardDescription,"It hurts so much, at least it's closed now.",还是好痛，至少现在伤口缝上了。
COD_W_SharpClawZombie_ClawInjured_CardInteractions[0].ActionName,"Clean (seawater)",用海水清理
COD_W_SharpClawZombie_ClawInjured_CardInteractions[1].ActionName,"Clean (water)",用淡水清理
COD_W_SharpClawZombie_ClawInjured_CardInteractions[2].ActionName,"Clean (honeywater)",用蜂蜜水清理
COD_W_SharpClawZombie_ClawInjured_CardInteractions[3].ActionName,"Clean (lye)",用碱水清理
COD_W_SharpClawZombie_ClawInjured_CardInteractions[4].ActionName,"Clean (soap)",用肥皂清理
COD_W_SharpClawZombie_ClawInjured_CardInteractions[5].ActionName,"Apply",应用
COD_W_SharpClawZombie_ClawInjured_CardInteractions[6].ActionName,"Apply Honey",涂抹蜂蜜
COD_W_SharpClawZombie_ClawInjured_CardName,"利爪撕裂",
COD_W_SharpClawZombie_ClawInjured_CookingRecipes[0].ActionName,"Pressure",压迫
COD_W_SharpClawZombie_ClawInjured_CookingRecipes[0].CustomCookingText,"Applying pressure.",正在压迫伤口。
COD_W_SharpClawZombie_ClawInjured_InventorySlotsText,"PLACE DRESSING / TOURNIQUET HERE",在此放置敷料 / 止血带
COD_W_SharpClawZombie_ClawInjured_Progress.CardStatName,"Coagulation",已止血
COD_W_SharpClawZombie_ClawInjured_Progress.OnFull.ActionName,"Wound is no longer bleeding",伤口不再流血
COD_W_SharpClawZombie_ClawInjured_SpoilageTime.OnFull.ActionDescription,"My wound is much better now!",我的骨折好多了！
COD_W_SharpClawZombie_ClawInjured_SpoilageTime.OnFull.ActionLog.LogText,"My laceration healed.",我的撕裂伤好了。
COD_W_SharpClawZombie_ClawInjured_SpoilageTime.OnFull.ActionName,"Laceration",撕裂伤
COD_W_SharpClawZombie_ClawInjured_Stitching_CardDescription,"A deep bleeding cut. It hurts so much.",一道正在流血的深撕裂伤口，好痛……
COD_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[0].ActionName,"Clean (seawater)",用海水清理
COD_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[1].ActionName,"Clean (water)",用淡水清理
COD_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[2].ActionName,"Clean (honeywater)",用蜂蜜水清理
COD_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[3].ActionName,"Clean (lye)",用碱水清理
COD_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[4].ActionName,"Clean (soap)",用肥皂清理
COD_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[5].ActionName,"Apply",应用
COD_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[6].ActionName,"Apply Honey",涂抹蜂蜜
COD_W_SharpClawZombie_ClawInjured_Stitching_CardName,"已缝合的利爪撕裂",
COD_W_SharpClawZombie_ClawInjured_Stitching_CookingRecipes[0].ActionName,"Pressure",压迫
COD_W_SharpClawZombie_ClawInjured_Stitching_CookingRecipes[0].CustomCookingText,"Applying pressure.",正在压迫伤口。
COD_W_SharpClawZombie_ClawInjured_Stitching_InventorySlotsText,"PLACE DRESSING / TOURNIQUET HERE",在此放置敷料 / 止血带
COD_W_SharpClawZombie_ClawInjured_Stitching_Progress.CardStatName,"Coagulation",已止血
COD_W_SharpClawZombie_ClawInjured_Stitching_Progress.OnFull.ActionName,"Wound is no longer bleeding",伤口不再流血
COD_W_SharpClawZombie_ClawInjured_Stitching_SpoilageTime.OnFull.ActionDescription,"My wound is much better now!",我的骨折好多了！
COD_W_SharpClawZombie_ClawInjured_Stitching_SpoilageTime.OnFull.ActionLog.LogText,"My laceration healed.",我的撕裂伤好了。
COD_W_SharpClawZombie_ClawInjured_Stitching_SpoilageTime.OnFull.ActionName,"Laceration",撕裂伤
COD_W_SharpClawZombie_ClawInjured_NotStitching_CardDescription,"A deep bleeding cut. It hurts so much.",一道正在流血的深撕裂伤口，好痛……
COD_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[0].ActionName,"Clean (seawater)",用海水清理
COD_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[1].ActionName,"Clean (water)",用淡水清理
COD_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[2].ActionName,"Clean (honeywater)",用蜂蜜水清理
COD_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[3].ActionName,"Clean (lye)",用碱水清理
COD_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[4].ActionName,"Clean (soap)",用肥皂清理
COD_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[5].ActionName,"Apply",应用
COD_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[6].ActionName,"Apply Honey",涂抹蜂蜜
COD_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[7].ActionName,"Stitch",缝合
COD_W_SharpClawZombie_ClawInjured_NotStitching_CardName,"利爪撕裂",
COD_W_SharpClawZombie_ClawInjured_NotStitching_CookingRecipes[0].ActionName,"Pressure",压迫
COD_W_SharpClawZombie_ClawInjured_NotStitching_CookingRecipes[0].CustomCookingText,"Applying pressure.",正在压迫伤口。
COD_W_SharpClawZombie_ClawInjured_NotStitching_InventorySlotsText,"PLACE DRESSING / TOURNIQUET HERE",在此放置敷料 / 止血带
COD_W_SharpClawZombie_ClawInjured_NotStitching_Progress.CardStatName,"Coagulation",已止血
COD_W_SharpClawZombie_ClawInjured_NotStitching_Progress.OnFull.ActionName,"Wound is no longer bleeding",伤口不再流血
COD_W_SharpClawZombie_ClawInjured_NotStitching_SpoilageTime.OnFull.ActionDescription,"My wound is much better now!",我的骨折好多了！
COD_W_SharpClawZombie_ClawInjured_NotStitching_SpoilageTime.OnFull.ActionLog.LogText,"My laceration healed.",我的撕裂伤好了。
COD_W_SharpClawZombie_ClawInjured_NotStitching_SpoilageTime.OnFull.ActionName,"Laceration",撕裂伤
COD_eve_利爪僵尸攻击_DismantleActions[6].ActionName,"Attack with Spear!",用长矛攻击！
COD_eve_利爪僵尸攻击_DismantleActions[7].ActionName,"Attack with Bow!",用弓箭攻击！
COD_eve_利爪僵尸攻击_DismantleActions[8].ActionName,"Attack with Sling!",用投石索攻击！
COD_eve_利爪僵尸攻击_DismantleActions[9].ActionName,"逃离",
COD_eve_利爪僵尸攻击_DismantleActions[10].ActionName,"左轮攻击",
COD_eve_利爪僵尸攻击_DismantleActions[11].ActionName,"Attack with Gun!",用枪攻击！
COD_Event_PetrifiedZombie_AttackSuccess_Injured_CardDescription,"我击中了它，但是它也伤害到了我。",
COD_Event_PetrifiedZombie_AttackSuccess_Injured_CardName,"石化",
COD_Event_PetrifiedZombie_AttackSuccess_Injured_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
COD_Event_PetrifiedZombie_AttackSuccess_Injured_DismantleActions[0].ActionName,"Continue",继续
COD_eve_石化僵尸攻击_DismantleActions[0].ActionName,"用长矛攻击！",用长矛攻击！
COD_eve_石化僵尸攻击_DismantleActions[1].ActionName,"用弓箭射击！",用弓箭攻击！
COD_eve_石化僵尸攻击_DismantleActions[2].ActionName,"投石索攻击！",用投石索攻击！
COD_eve_石化僵尸攻击_DismantleActions[3].ActionName,"躲避",
COD_eve_石化僵尸攻击_DismantleActions[4].ActionName,"左轮攻击",
COD_eve_石化僵尸攻击_DismantleActions[5].ActionName,"用枪攻击！",用枪攻击！
COD_Event_PetrifiedZombie_ShootingBlank_CardDescription,"我失手了！",
COD_Event_PetrifiedZombie_ShootingBlank_CardName,"进攻",
COD_Event_PetrifiedZombie_ShootingBlank_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
COD_Event_PetrifiedZombie_ShootingBlank_DismantleActions[0].ActionName,"可恶",
COD_W_TaintedWounds_CardDescription,"绿色的液体覆盖在整个伤口表面",
COD_W_TaintedWounds_CardInteractions[0].ActionName,"Clean (seawater)",用海水清理
COD_W_TaintedWounds_CardInteractions[1].ActionName,"Clean (water)",用淡水清理
COD_W_TaintedWounds_CardInteractions[2].ActionName,"Clean (honeywater)",用蜂蜜水清理
COD_W_TaintedWounds_CardInteractions[3].ActionName,"Clean (lye)",用碱水清理
COD_W_TaintedWounds_CardInteractions[4].ActionName,"Clean (soap)",用肥皂清理
COD_W_TaintedWounds_CardInteractions[5].ActionName,"Apply",应用
COD_W_TaintedWounds_CardInteractions[6].ActionName,"Apply Honey",涂抹蜂蜜
COD_W_TaintedWounds_CardName,"污秽侵蚀",
COD_W_TaintedWounds_CookingRecipes[0].ActionName,"Dressing",敷料
COD_W_TaintedWounds_CookingRecipes[0].CustomCookingText,"Protecting Wound",正在保护伤口
COD_W_TaintedWounds_InventorySlotsText,"PLACE DRESSING HERE",在此放置敷料 / 绷带
COD_W_TaintedWounds_SpoilageTime.OnFull.ActionDescription,"伤口恢复了",
COD_W_TaintedWounds_SpoilageTime.OnFull.ActionLog.LogText,"My abrasion healed.",我的擦伤好了。
COD_W_TaintedWounds_SpoilageTime.OnFull.ActionName,"Abrasion",擦伤
COD_eve_污秽僵尸攻击_DismantleActions[0].ActionName,"Attack with Spear!",用长矛攻击！
COD_eve_污秽僵尸攻击_DismantleActions[1].ActionName,"Attack with Bow!",用弓箭攻击！
COD_eve_污秽僵尸攻击_DismantleActions[2].ActionName,"Attack with Sling!",用投石索攻击！
COD_eve_污秽僵尸攻击_DismantleActions[3].ActionName,"躲避",
COD_eve_污秽僵尸攻击_DismantleActions[4].ActionName,"左轮攻击",
COD_eve_污秽僵尸攻击_DismantleActions[5].ActionName,"Attack with Gun!",用枪攻击！
COD_Event_FilthyZombie_AttackFail_Injured_CardDescription,"我干掉了它，但是也受伤了。",
COD_Event_FilthyZombie_AttackFail_Injured_CardName,"污秽",
COD_Event_FilthyZombie_AttackFail_Injured_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
COD_Event_FilthyZombie_AttackFail_Injured_DismantleActions[0].ActionName,"Continue",继续
COD_Event_FilthyZombie_ShootingBlank_CardDescription,"我失手了！",
COD_Event_FilthyZombie_ShootingBlank_CardName,"进攻",
COD_Event_FilthyZombie_ShootingBlank_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
COD_Event_FilthyZombie_ShootingBlank_DismantleActions[0].ActionName,"可恶",
COD_eve_迅猛僵尸攻击_DismantleActions[0].ActionName,"长矛攻击！",用长矛攻击！
COD_eve_迅猛僵尸攻击_DismantleActions[1].ActionName,"弓箭射击！",用弓箭攻击！
COD_eve_迅猛僵尸攻击_DismantleActions[2].ActionName,"投石索攻击！",用投石索攻击！
COD_eve_迅猛僵尸攻击_DismantleActions[3].ActionName,"躲避",
COD_eve_迅猛僵尸攻击_DismantleActions[4].ActionName,"左轮攻击",
COD_eve_迅猛僵尸攻击_DismantleActions[5].ActionName,"Attack with Gun!",用枪攻击！
COD_eve_巨霸僵尸攻击_DismantleActions[0].ActionName,"用长矛攻击！",用长矛攻击！
COD_eve_巨霸僵尸攻击_DismantleActions[1].ActionName,"用弓箭攻击！",用弓箭攻击！
COD_eve_巨霸僵尸攻击_DismantleActions[2].ActionName,"Attack with Sling!",用投石索攻击！
COD_eve_巨霸僵尸攻击_DismantleActions[3].ActionName,"躲避",
COD_eve_巨霸僵尸攻击_DismantleActions[4].ActionName,"左轮攻击",
COD_eve_巨霸僵尸攻击_DismantleActions[5].ActionName,"Attack with Gun!",用枪攻击！
COD_Event_GiantBusterZombie_AttackSuccess_Injured_CardDescription,"我击中了它，但是也受伤了。",
COD_Event_GiantBusterZombie_AttackSuccess_Injured_CardName,"巨霸",
COD_Event_GiantBusterZombie_AttackSuccess_Injured_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
COD_Event_GiantBusterZombie_AttackSuccess_Injured_DismantleActions[0].ActionName,"Continue",继续
COD_Event_GiantBusterZombie_ShootingBlank_CardDescription,"我失手了！",
COD_Event_GiantBusterZombie_ShootingBlank_CardName,"进攻",
COD_Event_GiantBusterZombie_ShootingBlank_DismantleActions[0].ActionLog.LogText,"I hunted a macaque.",我狩猎到了一只猕猴。
COD_Event_GiantBusterZombie_ShootingBlank_DismantleActions[0].ActionName,"可恶",
COD_W_GiantBusterZombie_ClawWound_CardDescription,"巨大的淤青伴随强烈的刺痛..",
COD_W_GiantBusterZombie_ClawWound_CardInteractions[0].ActionName,"Clean (seawater)",用海水清理
COD_W_GiantBusterZombie_ClawWound_CardInteractions[1].ActionName,"Clean (water)",用淡水清理
COD_W_GiantBusterZombie_ClawWound_CardInteractions[2].ActionName,"Clean (honeywater)",用蜂蜜水清理
COD_W_GiantBusterZombie_ClawWound_CardInteractions[3].ActionName,"Clean (lye)",用碱水清理
COD_W_GiantBusterZombie_ClawWound_CardInteractions[4].ActionName,"Clean (soap)",用肥皂清理
COD_W_GiantBusterZombie_ClawWound_CardInteractions[5].ActionName,"Apply",应用
COD_W_GiantBusterZombie_ClawWound_CardInteractions[6].ActionName,"Apply Honey",涂抹蜂蜜
COD_W_GiantBusterZombie_ClawWound_CardName,"巨霸撞伤",
COD_W_GiantBusterZombie_ClawWound_CookingRecipes[0].ActionName,"Dressing",敷料
COD_W_GiantBusterZombie_ClawWound_CookingRecipes[0].CustomCookingText,"Protecting Wound",正在保护伤口
COD_W_GiantBusterZombie_ClawWound_InventorySlotsText,"PLACE DRESSING HERE",在此放置敷料 / 绷带
COD_W_GiantBusterZombie_ClawWound_SpoilageTime.OnFull.ActionDescription,"Wound healed!",擦伤已治愈！
COD_W_GiantBusterZombie_ClawWound_SpoilageTime.OnFull.ActionLog.LogText,"My lizard bite healed.",我的巨蜥咬伤好了。
COD_W_GiantBusterZombie_ClawWound_SpoilageTime.OnFull.ActionName,"Lizard Bite",巨蜥咬伤
COD_cod_Mangroves_CardDescription,"可以钓鱼的小洞",
COD_Sea_Mangroves_CardInteractions[0].ActionName,"Spear Fish",叉鱼
COD_Sea_Mangroves_CardInteractions[0].ProducedCards[0].CollectionMessages[0],"No luck...",运气不佳……
COD_Sea_Mangroves_CardInteractions[1].ActionName,"Fish",鱼肉
COD_Sea_Mangroves_CardInteractions[1].ProducedCards[0].CollectionMessages[0],"No luck...",运气不佳……
COD_Sea_Mangroves_CardInteractions[2].ActionName,"Fish",鱼肉
COD_Sea_Mangroves_CardInteractions[2].ProducedCards[0].CollectionMessages[0],"No luck...",运气不佳……
COD_Sea_Mangroves_CardInteractions[3].ActionName,"Fill",倒入
COD_Sea_Mangroves_CardInteractions[4].ActionName,"Boom!",轰隆！
COD_cod_Mangroves_CardName,"钓鱼洞",
COD_Sea_Mangroves_DismantleActions[0].ActionName,"Drink",饮用
COD_Sea_Mangroves_DismantleActions[2].ActionName,"Wash yourself",洗个澡
COD_Sea_Mangroves_SpecialDurability1.CardStatName,"Sea Damage",洋流冲刷
COD_cod_SaltBed1_CardDescription,"更好的盐田，防雨水",
COD_cod_SaltBedh_CardName,"高级盐田",
COD_SaltBed_DismantleActions[0].ActionName,"Scrape Salt",刮取盐
COD_SaltBed_DismantleActions[1].ActionName,"Scrape Salt",刮取盐
COD_SaltBed_DismantleActions[2].ActionDescription,"Collect Salt from Salt Bed",从盐田中收集盐
COD_SaltBed_DismantleActions[2].ActionName,"Scrape Salt",刮取盐
COD_SaltBed_FuelCapacity.CardStatName,"Salt",腌制
COD_SaltBed_SpecialDurability1.CardStatName,"Dissolved Niter",硝石溶液
COD_SaltBed_UsageDurability.CardStatName,"Water",水
COD_Bp_SaltBed_BlueprintFinishedLog.LogText,"I made a Salt Bed",我建造了一座盐田。
COD_Bp_SaltBed_CardDescription,"Ideal for extracting Salt from Seawater.",适用于从海水中提取盐。
COD_cod_SaltbetterBed_CardName,"高级盐田",
COD_Bento_SaltBed_UnlockConditionsDesc,"cordfiber Reservoir Needed",
COD_ah_Spindle_BlueprintFinishedLog.LogText,"制作两根绳子",
COD_aash_Spaindle_CardDescription,"制作两根绳子",
COD_asssh_Spindle_CardName,"制作两根绳子",
COD_Bp_Spindle_UnlockConditionsDesc,"More Tailoring Needed",需要更高的纺织技能
COD_Bento_Spindle_BlueprintFinishedLog.LogText,"制作鸟食",
COD_Bento_five_CardDescription,"我可以制作五根长木棍",
COD_Bento_fivee_CardName,"制作五根长木棍",
COD_Bento_Spindle_UnlockConditionsDesc,"需要材料",
COD_Bento_ban2BlueprintFinishedLog.LogText,"I mad",
COD_cod_Jaana_CardDescription,"捕兽工作",
COD_cod_banaaa_Bento_CardName,"捕兽工作",
COD_cod_Bp_UnlockConditionsDesc,"需要更高信任",
COD_Bento_bbb_Spindle_BlueprintFinishedLog.LogText,"制作十个纤维",
COD_a_Spaaindle_CardDescription,"制作十个纤维",
COD_ah_Spinadle_CardName,"制作十个纤维",
COD_Bp_Mortar_BlueprintFinishedLog.LogText,"I built some wooden planks.",我制作了一些木板。
COD_Bp_Mortar_CardDescription,"A great construction material.",绝佳的建筑材料。
COD_B_ar_CardName,"十二砂浆",
COD_Bp_Mortar_UnlockConditionsDesc,"Quicklime Needed",需要生石灰
COD_Bento_CocconutMilk_CardDescription,"",
COD_Bento_CoconutMilka_CardName,"四份椰奶",
COD_Bp_CoconutMilk_UnlockConditionsDesc,"More Cooking Needed",需要更高的烹饪技能
COD_Bento_stone_BlueprintFinishedLog.LogText,"我砸了小石块",
COD_Bento_fivae_CardDescription,"我可以制作小石块",
COD_Bento_fiveeaaa_CardName,"制作小石头",
COD_ash_Spindle_BlueprintFinishedLog.LogText,"制作灰烬",
COD_ash_Spaindle_CardDescription,"制作灰烬",
COD_ash_Spindle_CardName,"制作外星鸟食",
COD_Bento_aaa_Spindle_BlueprintFinishedLog.LogText,"碾碎六个干土",
COD_ash_Spaaindle_CardDescription,"碾碎六个干土",
COD_ash_Spinadle_CardName,"制作细土",
COD_Bento_Spinssdle_BlueprintFinishedLog.LogText,"制作猪饲料",
COD_asah_indle_CardDescription,"制作猪饲料",
COD_ash_Sdle_CardName,"制作外星猪饲料",
COD_Bento_Spdle_BlueprintFinishedLog.LogText,"制作外星羊饲料",
COD_asah_sndle_CardDescription,"制作外星山羊饲料",
COD_ash_Spdle_CardName,"制作外星鸟食",
COD_asah_Spaindle_CardDescription,"制作鸟食",
COD_Bento_woodaa_CardDescription,"一箱罐头食品",
COD_Bento_wood1_CardName,"一箱罐头食品",
COD_Bento_DismantleActions[0].ActionName,"取出罐头",
COD_Bento_wood3_BlueprintFinishedLog.LogText,"我捆了木头",
COD_Bento_fivaae_CardDescription,"我可以捆原木",
COD_Bento_wood4_CardName,"捆一捆原木",
COD_Bento_woodbasb_CardDescription,"一捆树枝，便于携带",
COD_Bento_Stickshongg_CardName,"一捆小树枝",
COD_Bento_DaaleActions[0].ActionName,"取出树枝棍",
COD_Bento_wooddadd_BlueprintFinishedLog.LogText,"我会捆木棍了",
COD_Bento_fivaaaaae_CardDescription,"一捆树枝",
COD_Bento_wooda5_CardName,"捆一捆树枝",
COD_Bento_woodbb_CardDescription,"一捆长木棍，便于携带",
COD_Bento_StickLongg_CardName,"一捆长木棍",
COD_Bento_DantleActions[0].ActionName,"取出长木棍",
COD_Bento_woodddd_BlueprintFinishedLog.LogText,"我会捆长木棍了",
COD_Bento_fivaaae_CardDescription,"一捆长木棍",
COD_Bento_wooda4_CardName,"捆一捆长木棍",
COD_Bento_stone1_CardDescription,"装好的石子，便于携带",
COD_Bento_sand1_CardName,"一篓沙子",
COD_Bento_stoneDismantleActions[0].ActionName,"取出石子",
COD_Bento_stone2_BlueprintFinishedLog.LogText,"一篓石子",
COD_Bento_stonee3_CardDescription,"我可以装石子",
COD_Bento_stone5_CardName,"装一篓小石子",
COD_Bento_yeshiti1_CardDescription,"山羊尸体，便于携带",
COD_Bento_shanyang111_CardName,"山羊尸体",
COD_Bento_aasDismantleActions[0].ActionName,"取出山羊尸体",
COD_Bento_aak1_BlueprintFinishedLog.LogText,"把山羊装到篓里",
COD_Bento_shao5_CardDescription,"我可以装进去",
COD_Bento_so5_CardName,"装入山羊尸体",
COD_Bento_juxishiti1_CardDescription,"巨蜥尸体",
COD_Bento_juxi111_CardName,"巨蜥尸体",
COD_Bento_juxiDismantleActions[0].ActionName,"取出巨蜥",
COD_Bento_juxik1_BlueprintFinishedLog.LogText,"把巨蜥装到篓里",
COD_Bento_juxioo5_CardName,"装入巨蜥尸体",
COD_Bento_woodaa1_CardDescription,"装好的沙子，便于携带",
COD_Bento_sand1_BlueprintFinishedLog.LogText,"一篓沙子",
COD_Bento_fivaae3_CardDescription,"我可以装沙子",
